S._No.,State,District,Block,Latitude,Longitude,Year,pH,EC_in_μS/cm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2,EC_TDS_ratio,Hardness_Class,pH_safe,NO3_safe,F_safe
1099,West Bengal,South 24 Parganas,Kakdwip,21.93,88.2,2019,8.41,970.0,0.0,232.0,177.0,0.0,4.0,0.0,225.0,22.0,41.0,151.0,4.0,0.25,621.0,18.0,1.5594855305466238,2,1,1,1
1100,West Bengal,South 24 Parganas,Kultali,22.1089,88.5697,2019,8.36,1008.0,0.0,336.0,106.0,1.0,9.0,0.0,165.0,30.0,22.0,190.0,5.0,0.18,645.0,18.0,1.5603715170278638,2,1,1,1
1101,West Bengal,South 24 Parganas,Maheshtala,22.5147,88.2978,2019,7.47,537.0,0.0,336.0,35.0,30.0,3.0,0.0,235.0,54.0,24.0,41.0,17.0,0.13,344.0,18.0,1.5565217391304347,2,1,1,1
1102,West Bengal,South 24 Parganas,Maheshtala,22.4532,88.3167,2019,7.58,1080.0,0.0,397.0,199.0,12.0,2.0,0.0,220.0,64.0,15.0,146.0,5.0,0.06,691.0,18.0,1.560693641618497,2,1,1,1
1103,West Bengal,South 24 Parganas,Mathurapur I,22.2697,88.445,2019,7.99,1339.0,0.0,433.0,248.0,29.0,8.0,0.0,225.0,40.0,30.0,250.29,7.0,0.0,857.0,18.0,1.5606060606060606,2,1,1,1
1104,West Bengal,South 24 Parganas,Mathurapur I,22.0436,88.4083,2019,8.25,1521.0,0.0,482.0,269.0,0.0,6.0,0.0,170.0,24.0,27.0,250.29,16.0,0.41,973.0,18.0,1.5616016427104722,2,1,1,1
1105,West Bengal,South 24 Parganas,Mathurapur II,22.0369,88.4272,2019,8.45,1235.0,0.0,323.0,188.0,0.0,4.0,0.0,160.0,34.0,18.0,199.0,10.0,0.52,790.0,18.0,1.561314791403287,2,1,1,1
1106,West Bengal,South 24 Parganas,Mathurapur II,22.0711,88.4314,2019,7.78,2602.5,0.0,232.0,354.5,130.0,15.0,0.0,685.0,90.0,95.5,250.29,21.15,0.28,1587.0,18.0,1.638853904282116,3,1,1,1
1107,West Bengal,South 24 Parganas,Namkhana,21.5606,88.2667,2019,8.6,1123.0,0.0,476.0,106.0,1.0,8.0,0.0,95.0,24.0,8.0,230.0,3.0,0.16,719.0,18.0,1.5597222222222222,1,0,1,1
1108,West Bengal,South 24 Parganas,Namkhana,21.6714,88.2514,2019,8.56,987.0,0.0,317.0,124.0,0.0,5.0,0.0,140.0,14.0,25.0,186.0,10.0,0.12,632.0,18.0,1.5592417061611374,1,0,1,1
1109,West Bengal,South 24 Parganas,Pathar Pratima,21.7552,88.3135,2019,8.3,1137.0,0.0,561.0,67.0,12.0,8.0,0.0,120.0,28.0,12.0,153.0,5.0,0.11,728.0,18.0,1.559670781893004,1,1,1,1
1110,West Bengal,South 24 Parganas,Sagar,21.85,88.16,2019,8.5,819.0,0.0,250.0,96.0,0.0,3.0,0.0,175.0,38.0,19.0,116.0,4.0,0.29,524.0,18.0,1.56,2,1,1,1
1111,West Bengal,South 24 Parganas,Sonarpur,22.3903,88.4125,2019,8.02,663.0,0.0,366.0,67.0,13.0,6.0,0.0,250.0,28.0,44.0,69.0,6.0,0.07,424.0,18.0,1.56,2,1,1,1
1112,West Bengal,South 24 Parganas,Sonarpur,22.4267,88.4069,2019,8.08,786.0,0.0,275.0,106.0,47.0,4.0,0.0,250.0,24.0,46.0,89.0,6.0,0.21,503.0,18.0,1.5595238095238095,2,1,1,1
1113,West Bengal,Uttar Dinajpur,Hemtabad,25.6789,88.2163,2019,7.69,1020.0,0.0,220.0,110.0,109.0,37.0,0.0,275.0,26.0,51.0,86.0,17.0,0.44,571.0,18.0,1.7832167832167831,2,1,1,1
1114,West Bengal,Uttar Dinajpur,Kaliaganj,25.6421,88.3861,2019,7.9,643.0,0.0,177.0,57.0,96.0,9.0,0.0,195.0,38.0,24.0,54.0,15.0,0.27,401.0,18.0,1.599502487562189,2,1,1,1
1115,West Bengal,Uttar Dinajpur,Kaliaganj,25.5847,88.2917,2019,7.51,605.0,0.0,275.0,67.0,0.0,13.0,0.0,165.0,10.0,34.0,60.0,21.0,0.18,373.0,18.0,1.6176470588235294,2,1,1,1
1116,West Bengal,Uttar Dinajpur,Karandighi,25.7614,87.9583,2019,7.57,140.0,0.0,79.0,7.0,0.0,1.0,0.0,55.0,12.0,6.0,7.0,2.0,0.25,83.0,18.0,1.6666666666666667,0,1,1,1
1117,West Bengal,Uttar Dinajpur,Raiganj,25.681,88.1133,2019,7.87,451.0,0.0,220.0,43.0,0.0,3.0,0.0,140.0,12.0,27.0,41.0,2.0,0.68,262.0,18.0,1.714828897338403,1,1,1,1
1118,West Bengal,Uttar Dinajpur,Raiganj,25.7079,88.1171,2019,7.81,783.0,0.0,110.0,57.0,157.0,43.0,0.0,285.0,14.0,61.0,51.0,12.0,0.3,497.0,18.0,1.572289156626506,2,1,1,1
1119,Haryana,Bhiwani,Bhawani Khera,28.9375,76.1681,2019,8.8,2602.5,0.0,92.0,354.5,157.0,26.0,0.0,685.0,88.0,95.5,250.29,21.15,1.6,1587.0,18.0,1.638853904282116,3,0,1,0
1120,Haryana,Bhiwani,Bhiwani,28.8066,76.2453,2019,8.45,2602.5,0.0,123.0,354.5,157.0,0.5,0.0,685.0,116.0,95.5,250.29,4.0,0.72,1587.0,18.0,1.638853904282116,3,1,1,1
1121,Haryana,Bhiwani,Bhiwani,28.8569,76.0667,2019,7.81,2602.5,0.0,276.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,0.14,1587.0,18.0,1.638853904282116,3,1,0,1
1122,Haryana,Bhiwani,Bhiwani,28.7569,76.2542,2019,8.83,1985.0,0.0,164.0,354.5,157.0,13.0,0.0,540.0,48.0,95.5,219.0,12.0,1.6,1191.0,18.0,1.6652684563758389,3,0,1,0
1123,Haryana,Bhiwani,Dadri - I,28.7806,76.3667,2019,8.16,2602.5,0.0,226.0,354.5,157.0,83.64,0.0,685.0,140.0,95.5,129.0,21.15,0.46,1587.0,18.0,1.638853904282116,3,1,0,1
1124,Haryana,Bhiwani,Dadri - I,28.7083,76.3111,2019,8.93,558.0,0.0,92.0,43.0,157.0,1.7,0.0,220.0,36.0,31.0,59.0,2.4,0.4,334.8,18.0,1.6617033948779034,2,0,1,1
1125,Haryana,Bhiwani,Bhiwani,28.7028,76.2167,2019,8.2,886.0,0.0,113.0,174.0,109.0,22.0,0.0,380.0,68.0,51.0,44.0,3.5,0.33,531.6,18.0,1.6635373638753286,3,1,1,1
1126,Haryana,Bhiwani,Dadri - I,28.555,76.3261,2019,8.43,2602.5,0.0,328.0,354.5,157.0,32.0,0.0,685.0,68.0,95.5,250.29,21.15,0.35,1587.0,18.0,1.638853904282116,3,1,1,1
1127,Haryana,Bhiwani,DARI- II,28.4583,76.2583,2019,8.49,1050.0,0.0,143.0,159.0,152.0,4.4,0.0,300.0,24.0,58.0,114.0,18.0,1.625,630.0,18.0,1.6640253565768621,2,1,1,0
1128,Haryana,Bhiwani,Dadri - I,28.6083,76.4528,2019,8.41,1380.0,0.0,103.0,87.0,157.0,20.0,0.0,520.0,80.0,78.0,97.0,1.2,1.1,828.0,18.0,1.6646562123039808,3,1,1,1
1129,Haryana,Bhiwani,Bhiwani,28.7333,76.1667,2019,8.64,2602.5,0.0,379.0,354.5,157.0,13.0,0.0,470.0,24.0,95.5,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,0,1,0
1130,Haryana,Bhiwani,Kairu,28.7,76.0458,2019,8.27,2198.0,0.0,92.0,354.5,157.0,38.0,0.0,685.0,142.5,95.5,49.0,21.15,0.23,1318.8,18.0,1.6654038490680407,3,1,1,1
1131,Haryana,Bhiwani,Badhra,28.5528,75.9556,2019,8.67,1841.0,0.0,328.0,333.0,111.0,16.0,0.0,320.0,20.0,66.0,250.29,12.0,0.71,1104.6,18.0,1.6651591895803186,3,0,1,1
1132,Haryana,Bhiwani,Dari- II,28.64,76.0942,2019,8.01,2030.0,0.0,181.0,354.5,157.0,7.8,0.0,685.0,142.5,95.5,250.29,21.15,1.625,1218.0,18.0,1.6652994257588187,3,1,1,0
1133,Haryana,Bhiwani,Tosham,28.8486,75.7417,2019,8.27,1322.0,0.0,170.0,170.0,157.0,83.64,0.0,308.0,47.0,46.0,134.0,21.15,0.29,793.2,18.0,1.6645681188617476,3,1,0,1
1134,Haryana,Bhiwani,Siwani,28.8958,75.6042,2019,8.17,2602.5,0.0,234.0,354.5,157.0,83.64,0.0,562.0,64.0,95.5,250.29,17.0,0.76,1587.0,18.0,1.638853904282116,3,1,0,1
1135,Haryana,Bhiwani,Siwani,28.9194,75.5158,2019,8.21,2602.5,0.0,255.0,354.5,157.0,83.64,0.0,685.0,115.0,95.5,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
1136,Haryana,Bhiwani,Siwani,28.7667,75.5292,2019,8.89,1405.0,0.0,456.0,78.0,0.0,83.64,0.0,138.0,17.0,23.0,250.29,19.0,1.625,843.0,18.0,1.664691943127962,1,0,0,0
1137,Haryana,Bhiwani,Kairu,28.7667,75.7083,2019,8.58,1371.0,0.0,234.0,227.0,98.0,60.0,0.0,308.0,25.0,59.0,160.0,21.15,1.44,822.6,18.0,1.6646430305973774,3,0,0,1
1138,Haryana,Bhiwani,Tosham,28.8267,75.8769,2019,8.33,486.0,0.0,138.0,64.0,0.0,8.0,0.0,117.0,25.0,13.0,38.0,21.15,0.84,291.6,18.0,1.6609706083390292,1,1,1,1
1139,Haryana,Bhiwani,Tosham,28.8722,75.9583,2019,8.17,1130.0,0.0,170.0,206.0,157.0,5.5,0.0,318.0,47.0,49.0,124.0,21.15,1.18,678.0,18.0,1.6642120765832107,3,1,1,1
1140,Haryana,Bhiwani,Tosham,28.9611,75.9214,2019,8.27,295.0,0.0,159.0,21.0,0.0,0.0,0.0,138.0,30.0,16.0,7.5,5.3,0.57,177.0,18.0,1.6573033707865168,1,1,1,1
1141,Haryana,Bhiwani,Tosham,28.875,75.9167,2019,7.87,1790.0,0.0,74.0,21.0,157.0,0.0,0.0,685.0,142.5,70.0,15.0,5.0,1.625,1074.0,18.0,1.6651162790697673,3,1,1,0
1142,Haryana,Hisar,Hissar - I,28.9583,75.8222,2019,8.71,2602.5,0.0,541.0,354.5,157.0,83.64,0.0,615.0,30.0,95.5,250.29,21.15,0.91,1587.0,18.0,1.638853904282116,3,0,0,1
1143,Haryana,Hisar,Hansi,29.0528,75.9125,2019,8.32,1035.0,0.0,202.0,135.0,128.0,12.0,0.0,265.0,34.0,44.0,94.0,21.15,0.84,621.0,18.0,1.6639871382636655,2,1,1,1
1144,Haryana,Hisar,Hissar - I,29.075,75.7583,2019,8.04,352.0,0.0,181.0,21.0,0.0,1.3,0.0,159.0,47.0,10.0,8.1,1.8,0.73,211.2,18.0,1.6588124410933083,2,1,1,1
1145,Haryana,Hisar,Hissar - II,29.0083,75.6,2019,8.53,856.0,0.0,159.0,128.0,40.0,4.7,0.0,297.0,21.0,59.0,50.0,11.0,1.44,513.6,18.0,1.6634279051690632,2,0,1,1
1146,Haryana,Hisar,Adampur,29.2208,75.5472,2019,7.78,2602.5,0.0,255.0,354.5,157.0,8.9,0.0,604.0,81.0,95.5,250.29,21.15,0.37,1587.0,18.0,1.638853904282116,3,1,1,1
1147,Haryana,Hisar,Hissar - II,29.3389,75.5,2019,8.49,1284.0,0.0,191.0,234.0,152.0,3.1,0.0,329.0,21.0,67.0,128.0,21.15,0.24,770.4,18.0,1.6645060928182527,3,1,1,1
1148,Haryana,Fatehabad,Bhattu Kalan,29.3042,75.4167,2019,8.49,358.0,0.0,128.0,28.0,0.0,0.0,0.0,170.0,47.0,13.0,8.0,1.6,1.28,214.8,18.0,1.6589434661723816,2,1,1,1
1149,Haryana,Fatehabad,Fatehabad,29.4458,75.55,2019,8.01,2602.5,0.0,149.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,1,0,0
1150,Haryana,Fatehabad,Tohana,29.7042,75.8958,2019,8.87,1741.0,0.0,340.0,184.0,141.0,83.64,0.0,202.0,13.0,41.0,250.29,13.0,1.625,1044.6,18.0,1.6650726855394034,2,0,0,0
1151,Haryana,Fatehabad,Tohana,29.6194,75.9375,2019,8.82,1545.0,0.0,340.0,177.0,157.0,14.0,0.0,329.0,21.0,67.0,218.0,21.0,1.625,927.0,18.0,1.6648706896551724,3,0,1,0
1152,Haryana,Hisar,Uklana,29.4986,75.8333,2019,8.19,2285.0,0.0,212.0,354.5,157.0,15.0,0.0,685.0,34.0,95.5,134.0,21.15,0.57,1371.0,18.0,1.6654518950437318,3,1,1,1
1153,Haryana,Fatehabad,Bhuna,29.4375,75.7417,2019,8.22,422.0,0.0,138.0,28.0,53.0,14.0,0.0,180.0,38.0,21.0,18.0,2.7,0.45,253.2,18.0,1.6601101494885917,2,1,1,1
1154,Haryana,Hisar,Hissar - I,29.2167,75.7958,2019,7.84,2602.5,0.0,117.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,214.0,21.15,0.65,1587.0,18.0,1.638853904282116,3,1,0,1
1155,Haryana,Hisar,Barwala,29.3,75.8,2019,7.81,2602.5,0.0,74.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,0.8,1587.0,18.0,1.638853904282116,3,1,0,1
1156,Haryana,Hisar,Barwala,29.3867,75.9167,2019,8.89,1211.0,0.0,382.0,85.0,50.0,16.0,0.0,180.0,21.0,31.0,195.0,19.0,1.625,726.6,18.0,1.6643760307861462,2,0,1,0
1157,Haryana,Hisar,Narnaud,29.3875,76.175,2019,8.44,325.0,0.0,193.0,14.0,0.0,1.0,0.0,159.0,25.0,23.0,38.0,1.5,0.25,195.0,18.0,1.6581632653061225,2,1,1,1
1158,Haryana,Hisar,Hansi,29.2889,75.9069,2019,8.34,455.0,0.0,207.0,28.0,0.0,0.0,0.0,180.0,38.0,21.0,44.0,1.2,0.75,273.0,18.0,1.6605839416058394,2,1,1,1
1159,Haryana,Hisar,Hansi,29.2083,75.9208,2019,8.58,2602.5,0.0,163.0,262.0,157.0,83.64,0.0,562.0,34.0,95.5,250.29,19.0,1.61,1587.0,18.0,1.638853904282116,3,0,0,0
1160,Haryana,Hisar,Hansi,29.075,76.0417,2019,8.42,1155.0,0.0,118.0,135.0,157.0,10.0,0.0,424.0,55.0,70.0,96.0,7.2,1.41,693.0,18.0,1.6642651296829971,3,1,1,1
1161,Haryana,Hisar,Bass,29.1083,76.2,2019,8.24,2602.5,0.0,341.0,354.5,157.0,11.0,0.0,685.0,51.0,95.5,250.29,21.15,0.61,1587.0,18.0,1.638853904282116,3,1,1,1
1162,Haryana,Hisar,Narnaud,29.2583,76.1875,2019,8.89,2235.0,0.0,563.0,284.0,0.0,37.0,0.0,445.0,34.0,88.0,250.29,14.0,0.87,1341.0,18.0,1.665424739195231,3,0,1,1
1163,Haryana,Sirsa,Nathusari Chopta,29.4625,75.2639,2019,8.37,522.0,0.0,89.0,50.0,112.0,2.3,0.0,170.0,38.0,18.0,67.0,0.0,0.27,313.2,18.0,1.6613621896880968,2,1,1,1
1164,Haryana,Sirsa,Nathusari Chopta,29.4542,75.2042,2019,7.91,2602.5,0.0,178.0,354.5,157.0,51.0,0.0,685.0,142.5,95.5,250.29,21.15,0.23,1587.0,18.0,1.638853904282116,3,1,0,1
1165,Haryana,Fatehabad,Ratia,29.6875,75.5778,2019,8.73,783.0,0.0,223.0,85.0,0.0,28.0,0.0,180.0,21.0,31.0,116.0,0.0,0.76,469.8,18.0,1.6631265930331351,2,0,1,1
1166,Haryana,Hisar,Barwala,29.2651,75.7648,2019,7.74,2602.5,0.0,89.0,354.5,157.0,22.0,0.0,685.0,142.5,95.5,245.0,10.0,0.19,1587.0,18.0,1.638853904282116,3,1,1,1
1167,Haryana,Hisar,Hissar - I,29.14,75.7222,2019,7.79,2602.5,0.0,207.0,354.5,157.0,83.64,0.0,685.0,89.0,95.5,250.29,21.15,0.22,1587.0,18.0,1.638853904282116,3,1,0,1
1168,Haryana,Sirsa,Odhan,29.7847,74.9125,2019,8.66,981.0,0.0,134.0,135.0,135.0,29.0,0.0,159.0,17.0,28.0,106.0,21.15,0.29,588.6,18.0,1.6638398914518318,2,0,1,1
1169,Haryana,Sirsa,Odhan,29.7833,74.8417,2019,8.58,2602.5,0.0,475.0,354.5,157.0,55.0,0.0,685.0,34.0,95.5,250.29,6.0,1.625,1587.0,18.0,1.638853904282116,3,0,0,0
1170,Haryana,Sirsa,Odhan,29.85,74.9833,2019,8.92,2297.0,0.0,563.0,170.0,157.0,40.0,0.0,149.0,17.0,26.0,250.29,13.0,1.625,1378.2,18.0,1.6654582366589326,1,0,1,0
1171,Haryana,Sirsa,Dabwali,29.9542,74.7375,2019,8.16,261.0,0.0,134.0,21.0,0.0,1.0,0.0,138.0,30.0,16.0,1.0,1.0,0.35,156.6,18.0,1.6560913705583757,1,1,1,1
1172,Haryana,Sirsa,Baragudha,29.7417,75.1958,2019,7.97,285.0,0.0,148.0,14.0,0.0,0.0,0.0,127.0,30.0,13.0,6.0,0.0,0.79,171.0,18.0,1.6569767441860466,1,1,1,1
1173,Haryana,Sirsa,Odhan,29.825,75.0083,2019,7.92,2602.5,0.0,118.0,354.5,157.0,83.64,0.0,685.0,142.5,95.5,250.29,21.15,0.19,1587.0,18.0,1.638853904282116,3,1,0,1
1174,Haryana,Sirsa,Dabwali,29.9208,74.8042,2019,8.6,1312.0,0.0,193.0,220.0,154.0,23.0,0.0,159.0,21.0,26.0,180.0,21.15,0.2,787.2,18.0,1.6645521441258564,2,0,1,1
1175,Haryana,Sirsa,Dabwali,29.8917,74.6361,2019,8.36,591.0,0.0,118.0,57.0,110.0,2.6,0.0,202.0,42.0,23.0,67.0,4.1,0.57,354.6,18.0,1.6619797525309334,2,1,1,1
1176,Haryana,Sirsa,Dabwali,29.8444,74.5556,2019,8.91,2553.0,0.0,504.0,213.0,157.0,83.64,0.0,191.0,17.0,36.0,250.29,13.0,1.625,1531.8,18.0,1.6655793319415448,2,0,0,0
1177,Haryana,Sirsa,Dabwali,29.775,74.5167,2019,8.86,2602.5,0.0,400.0,305.0,157.0,83.64,0.0,339.0,17.0,72.0,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,0,0,0
1178,Haryana,Sirsa,Dabwali,29.7125,74.6347,2019,8.15,1395.0,0.0,104.0,35.0,157.0,1.1,0.0,685.0,142.5,75.0,10.0,6.0,1.6,837.0,18.0,1.6646778042959427,3,1,1,0
1179,Haryana,Sirsa,Dabwali,29.7917,74.7083,2019,8.36,2192.0,0.0,237.0,277.0,157.0,33.0,0.0,263.0,38.0,41.0,250.29,12.0,1.625,1315.2,18.0,1.665400395076736,2,1,1,0
1180,Haryana,Sirsa,Dabwali,29.7167,74.7667,2019,8.8,1690.0,0.0,252.0,269.0,48.0,83.64,0.0,452.0,13.0,95.5,176.0,21.15,0.67,1014.0,18.0,1.6650246305418719,3,0,0,1
1181,Haryana,Sirsa,Odhan,29.7542,74.85,2019,8.01,2602.5,0.0,666.0,354.5,157.0,83.64,0.0,685.0,68.0,95.5,250.29,21.15,0.97,1587.0,18.0,1.638853904282116,3,1,0,1
1182,Haryana,Sirsa,Ellenabad,29.3403,74.63,2019,8.01,2177.0,0.0,89.0,156.0,157.0,76.0,0.0,685.0,142.5,95.5,44.0,21.15,0.71,1306.2,18.0,1.665391676866585,3,1,0,1
1183,Haryana,Sirsa,Nathusari Chopta,29.3278,74.9861,2019,8.22,931.0,0.0,134.0,43.0,157.0,3.8,0.0,375.0,76.0,45.0,39.0,4.9,1.625,558.6,18.0,1.663688348820586,3,1,1,0
1184,Haryana,Sirsa,Nathusari Chopta,29.2528,75.0833,2019,8.36,390.0,0.0,59.0,43.0,0.0,2.5,0.0,158.0,46.0,10.0,14.0,2.0,0.87,234.0,18.0,1.6595744680851063,2,1,1,1
1185,Haryana,Sirsa,Nathusari Chopta,29.3,75.1444,2019,8.39,377.0,0.0,74.0,35.0,0.0,1.0,0.0,179.0,42.0,18.0,4.0,2.3,0.36,226.2,18.0,1.659330985915493,2,1,1,1
1186,Haryana,Fatehabad,Bhuna,29.5042,75.6458,2019,8.36,440.0,0.0,148.0,28.0,0.0,2.2,0.0,210.0,34.0,31.0,4.0,2.0,0.49,264.0,18.0,1.6603773584905661,2,1,1,1
1187,Haryana,Jhajjar,Bahadurgarh,28.675,76.8417,2019,8.38,419.0,0.0,183.0,21.0,8.2,1.2,0.0,180.0,28.0,27.0,13.0,6.8,0.62,251.4,18.0,1.6600633914421552,2,1,1,1
1188,Haryana,Jhajjar,Bahadurgarh,28.7722,76.9125,2019,8.6,2602.5,0.0,488.0,354.5,157.0,21.0,0.0,685.0,12.0,95.5,250.29,21.15,0.31,1587.0,18.0,1.638853904282116,3,0,1,1
1189,Haryana,Jhajjar,Beri,28.6958,76.6333,2019,7.69,2602.5,0.0,134.0,354.5,157.0,1.2,0.0,685.0,142.5,95.5,250.29,21.15,0.34,1587.0,18.0,1.638853904282116,3,1,1,1
1190,Haryana,Jhajjar,Bahadurgarh,28.7,76.7167,2019,8.38,1343.0,0.0,232.0,191.0,157.0,19.0,0.0,280.0,40.0,44.0,116.0,21.15,0.26,805.8,18.0,1.664600892414477,2,1,1,1
1191,Haryana,Jhajjar,Bahadurgarh,28.65,76.7833,2019,7.59,2602.5,0.0,586.0,354.5,157.0,18.0,0.0,685.0,142.5,95.5,250.29,15.0,0.34,1587.0,18.0,1.638853904282116,3,1,1,1
1192,Haryana,Jhajjar,Bahadurgarh,28.5708,76.8417,2019,8.75,737.0,0.0,281.0,35.0,80.0,3.6,0.0,70.0,16.0,7.29,164.0,2.2,1.625,442.2,18.0,1.6629061371841156,0,0,1,0
1193,Haryana,Jhajjar,Jhajjar,28.6125,76.6542,2019,8.34,274.0,0.0,122.0,14.0,17.0,0.0,0.0,130.0,32.0,12.0,14.0,1.3,0.39,164.4,18.0,1.6565900846432888,1,1,1,1
1194,Haryana,Jhajjar,Salahwas,28.4694,76.5722,2019,7.67,2602.5,0.0,232.0,354.5,157.0,28.0,0.0,685.0,142.5,95.5,250.29,21.15,0.23,1587.0,18.0,1.638853904282116,3,1,1,1
1195,Haryana,Jhajjar,Matanhail,28.5458,76.4792,2019,7.9,2602.5,0.0,666.0,354.5,157.0,5.9,0.0,620.0,100.0,90.0,250.29,21.15,1.6,1587.0,18.0,1.638853904282116,3,1,1,0
1196,Haryana,Jhajjar,Beri,28.6833,76.5722,2019,7.67,2602.5,0.0,207.0,354.5,157.0,11.0,0.0,685.0,124.0,95.5,250.29,21.15,0.34,1587.0,18.0,1.638853904282116,3,1,1,1
1197,Haryana,Jhajjar,Matanhail,28.6,76.5083,2019,8.65,2602.5,0.0,561.0,354.5,43.0,11.0,0.0,450.0,36.0,88.0,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,0,1,0
1198,Haryana,Jind,Uchana,29.4056,76.2458,2019,8.85,1708.0,0.0,537.0,212.0,44.0,14.0,0.0,160.0,24.0,24.0,250.29,15.0,1.625,1024.8,18.0,1.6650419185026322,2,0,1,0
1199,Haryana,Jind,Uchana,29.4389,76.1889,2019,8.68,1474.0,0.0,403.0,134.0,149.0,5.4,0.0,210.0,28.0,34.0,250.29,2.5,1.625,884.4,18.0,1.6647842782922972,2,0,1,0
1200,Haryana,Jind,Uchana,29.4694,76.1861,2019,8.46,2602.5,0.0,666.0,233.0,52.0,28.0,0.0,220.0,0.0,51.0,250.29,21.0,1.625,1587.0,18.0,1.638853904282116,2,1,1,0
1201,Haryana,Jind,Narwana,29.7292,76.0417,2019,8.61,2602.5,0.0,500.0,354.5,157.0,8.1,0.0,210.0,20.0,39.0,250.29,1.7,1.625,1587.0,18.0,1.638853904282116,2,0,1,0
1202,Haryana,Jind,Jind,29.2667,76.4583,2019,8.49,2602.5,0.0,561.0,340.0,157.0,19.0,0.0,685.0,44.0,95.5,250.29,19.0,1.4,1587.0,18.0,1.638853904282116,3,1,1,1
1203,Haryana,Jind,Julana,29.4769,76.2719,2019,8.73,1276.0,0.0,403.0,43.0,144.0,7.0,0.0,260.0,20.0,51.0,196.0,2.8,1.625,765.6,18.0,1.6644925645708322,2,0,1,0
1204,Haryana,Jind,Julana,29.1389,76.3389,2019,8.62,2353.0,0.0,391.0,354.5,111.0,15.0,0.0,685.0,32.0,95.5,46.0,21.15,1.625,1411.8,18.0,1.6654869762174407,3,0,1,0
1205,Haryana,Jind,Alewa,29.4708,76.4542,2019,8.91,1162.0,0.0,317.0,43.0,111.0,3.7,0.0,220.0,8.01,49.0,177.0,10.0,0.83,697.2,18.0,1.664279576052707,2,0,1,1
1206,Haryana,Jind,Safidon,29.4042,76.6556,2019,8.44,318.0,0.0,183.0,14.0,31.0,2.5,0.0,170.0,40.0,17.0,30.0,1.9,1.625,190.8,18.0,1.6579770594369134,2,1,1,0
1207,Haryana,Panipat,Madlauda,29.3417,76.6792,2019,8.77,1571.0,0.0,525.0,149.0,87.0,6.1,0.0,280.0,20.0,56.0,199.0,21.15,1.625,942.6,18.0,1.6649003815175922,2,0,1,0
1208,Haryana,Panipat,Israna,29.2944,76.7744,2019,9.0,2602.5,0.0,666.0,255.0,157.0,19.0,0.0,450.0,20.0,95.5,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,0,1,0
1209,Haryana,Panipat,Israna,29.2542,76.8083,2019,8.88,605.0,0.0,293.0,21.0,0.0,14.0,0.0,250.0,32.0,41.0,37.0,2.8,0.77,363.0,18.0,1.6620879120879122,2,0,1,1
1210,Haryana,Panipat,Samalkha,29.2333,77.1333,2019,8.85,826.0,0.0,195.0,135.0,45.0,1.7,0.0,270.0,40.0,41.0,83.0,3.5,0.53,495.6,18.0,1.6633105114780506,2,0,1,1
1211,Haryana,Panipat,mudhlauda,29.4292,76.8222,2019,8.9,574.0,0.0,195.0,21.0,84.0,11.0,0.0,200.0,36.0,27.0,66.0,1.5,0.34,344.4,18.0,1.6618413433700059,2,0,1,1
1212,Haryana,Panipat,Samalkha,29.3806,76.952,2019,8.87,542.0,0.0,268.0,21.0,27.0,8.6,0.0,140.0,24.0,19.0,85.0,1.5,1.625,325.2,18.0,1.6615573267933783,1,0,1,0
1213,Haryana,Rohtak,Rohtak,29.0494,76.6806,2019,8.96,2602.5,0.0,293.0,354.5,157.0,4.2,0.0,460.0,40.0,88.0,250.29,21.15,1.625,1587.0,18.0,1.638853904282116,3,0,1,0
1214,Haryana,Rohtak,Sampla,28.8417,76.85,2019,9.0,1495.0,0.0,403.0,213.0,35.0,15.0,0.0,360.0,24.0,73.0,153.0,21.15,0.7,897.0,18.0,1.6648106904231625,3,0,1,1
1215,Haryana,Rohtak,Maham,28.9383,76.4333,2019,8.91,2602.5,0.0,244.0,354.5,157.0,25.0,0.0,685.0,32.0,95.5,250.29,12.0,0.28,1587.0,18.0,1.638853904282116,3,0,1,1
1216,Haryana,Rohtak,Maham,29.0125,76.3875,2019,8.81,2602.5,0.0,574.0,354.5,153.0,24.0,0.0,540.0,16.0,95.5,208.0,21.15,1.1,1587.0,18.0,1.638853904282116,3,0,1,1
1217,Haryana,Rohtak,Rohtak,28.9792,76.5167,2019,8.54,2602.5,0.0,354.0,354.5,157.0,25.0,0.0,685.0,72.0,95.5,250.29,21.15,0.89,1587.0,18.0,1.638853904282116,3,0,1,1
1218,Haryana,Rohtak,Rohtak,28.9722,76.6833,2019,9.0,1010.0,0.0,415.0,28.0,97.0,13.0,0.0,40.0,8.0,0.0,237.0,16.0,1.625,606.0,18.0,1.6639209225700164,0,0,1,0
